u,w,up,wp,ut,wt,error
0.5144995,0.059406374,0.905493,0.12963389,0.90143,0.129334,0.004362896
0.5144995,0.059406374,0.9004996,0.13130513,0.896632,0.130851,0.0043216944
0.5144995,0.059406374,0.8951679,0.1326732,0.891791,0.132324,0.0037261099
0.5144995,0.059406374,0.88980466,0.1339609,0.886903,0.133755,0.0031075776
0.5144995,0.059406374,0.8844724,0.13522504,0.881963,0.135144,0.0025904626
0.5144995,0.059406374,0.8791591,0.1364662,0.876968,0.13649,0.002214864
0.5144995,0.059406374,0.8738484,0.13768405,0.871912,0.137796,0.0020483285
0.5144995,0.059406374,0.8685273,0.13887756,0.866789,0.13906,0.0019207597
0.5144995,0.059406374,0.86317974,0.14004506,0.861592,0.140284,0.0018266886
0.5144995,0.059406374,0.85778886,0.14118426,0.856316,0.141468,0.0017566383
0.5144995,0.059406374,0.85233736,0.14229259,0.850951,0.142612,0.0017057508
0.5144995,0.059406374,0.8468068,0.1433668,0.84549,0.143716,0.0016660392
0.5144995,0.059406374,0.8411767,0.14440338,0.839921,0.144781,0.0016333014
0.5144995,0.059406374,0.8354284,0.14539875,0.834234,0.145807,0.0016026646
0.5144995,0.059406374,0.8295382,0.14634886,0.828415,0.146793,0.0015673786
0.5144995,0.059406374,0.8234849,0.14724976,0.82245,0.14774,0.0015251637
0.5144995,0.059406374,0.8172239,0.14809182,0.816321,0.148649,0.0014600754
0.5144995,0.059406374,0.8107679,0.14890788,0.81001,0.149518,0.0013679862
0.5144995,0.059406374,0.8040989,0.14968613,0.803493,0.150348,0.0012677461
0.5144995,0.059406374,0.7971843,0.15040532,0.796744,0.151139,0.001173988
0.5144995,0.059406374,0.7898638,0.15109617,0.789731,0.15189,0.0009266287
0.5144995,0.059406374,0.78144723,0.15190545,0.782416,0.1526,0.0016633123
0.5144995,0.059406374,0.7727966,0.15264395,0.774755,0.15327,0.0025844872
0.5144995,0.059406374,0.76392156,0.15330751,0.766694,0.153897,0.0033619404
0.5144995,0.059406374,0.754834,0.15389241,0.758167,0.154482,0.0039226264
0.5144995,0.059406374,0.7455458,0.15439534,0.749094,0.155023,0.0041758567
0.5144995,0.059406374,0.7360697,0.15481341,0.739374,0.155518,0.004008889
0.5144995,0.059406374,0.72641623,0.15514445,0.728883,0.155966,0.0032883435
0.5144995,0.059406374,0.71659833,0.15538682,0.717459,0.156363,0.0018368661
0.5144995,0.059406374,0.7066279,0.15553947,0.704899,0.156706,0.0028954297
0.5144995,0.059406374,0.6918183,0.15576823,0.690935,0.156991,0.0021060556
0.5144995,0.059406374,0.67087215,0.1563142,0.675212,0.157214,0.0052396804
0.5144995,0.059406374,0.64997965,0.15717629,0.657256,0.157367,0.007467076
0.5144995,0.059406374,0.6287643,0.15798146,0.636421,0.157441,0.008197203
0.5144995,0.059406374,0.6073115,0.15854576,0.611816,0.157425,0.005625263
0.5144995,0.059406374,0.5781505,0.15863211,0.582201,0.157302,0.0053806007
0.5144995,0.059406374,0.53977364,0.15843639,0.545854,0.157053,0.0074637234
0.5144995,0.059406374,0.50117296,0.15819016,0.50042,0.156648,0.0022951514
0.5144995,0.059406374,0.4350984,0.15702948,0.442889,0.156048,0.008772075
0.5144995,0.059406374,0.36903527,0.15580909,0.370052,0.155203,0.0016228259
0.5144995,0.059406374,0.27660275,0.15425946,0.280332,0.154052,0.003936708
0.5144995,0.059406374,0.1728554,0.15261124,0.177855,0.152537,0.0050738305
0.5144995,0.059406374,0.071465835,0.15078145,0.076363,0.150635,0.005043611
0.5144995,0.059406374,-0.013554651,0.14752707,-0.005558,0.148389,0.008858579
0.5144995,0.059406374,-0.05852412,0.14423028,-0.058358,0.145906,0.0018418469
0.5144995,0.059406374,-0.09590213,0.14205217,-0.086206,0.1433,0.010943957
0.5144995,0.059406374,-0.10382469,0.14045426,-0.098429,0.140656,0.00559742
0.5144995,0.059406374,-0.10818845,0.13770542,-0.102408,0.138021,0.0060960427
0.5144995,0.059406374,-0.10548526,0.13509396,-0.102386,0.135421,0.0034262985
0.5144995,0.059406374,-0.10297097,0.13256472,-0.100489,0.132866,0.0027832463
0.5144995,0.059406374,-0.100584224,0.13011022,-0.097725,0.130362,0.0031110123
0.5144995,0.059406374,-0.097965,0.12765731,-0.094564,0.127908,0.003651701
0.5144995,0.059406374,-0.095127866,0.12521386,-0.091224,0.125507,0.0041970015
0.5144995,0.059406374,-0.09208813,0.12278764,-0.087808,0.123157,0.0046494976
0.5144995,0.059406374,-0.08864756,0.120292574,-0.084362,0.120858,0.0048509836
0.5144995,0.059406374,-0.08498494,0.11780619,-0.080911,0.118609,0.004876755
0.5144995,0.059406374,-0.08121702,0.11537822,-0.077464,0.11641,0.0047848
0.5144995,0.059406374,-0.07736462,0.11301531,-0.074028,0.114259,0.0045803115
0.5144995,0.059406374,-0.073444724,0.11072169,-0.070604,0.112156,0.004275039
0.5144995,0.059406374,-0.06959744,0.10852403,-0.067194,0.1101,0.0039794073
0.5144995,0.059406374,-0.06633788,0.10648581,-0.063799,0.108091,0.0041440725
0.5144995,0.059406374,-0.06301156,0.10439474,-0.060419,0.106126,0.004323818
0.5144995,0.059406374,-0.05967464,0.10239312,-0.057053,0.104207,0.0044355206
0.5144995,0.059406374,-0.056465056,0.10065756,-0.053702,0.102331,0.004436493
0.5144995,0.059406374,-0.053494755,0.09932948,-0.050366,0.100498,0.004297275
0.5144995,0.059406374,-0.05051792,0.09806185,-0.047045,0.098707,0.0041180663
0.5144995,0.059406374,-0.04746518,0.096477546,-0.043738,0.096958,0.0042076297
0.5144995,0.059406374,-0.044374134,0.09478839,-0.040446,0.09525,0.0043897517
0.5144995,0.059406374,-0.041274536,0.09313467,-0.037168,0.093583,0.0045548677
0.5144995,0.059406374,-0.038127597,0.09154583,-0.033905,0.091954,0.0046307705
0.5144995,0.059406374,-0.034908134,0.09004163,-0.030655,0.090365,0.004576504
0.5144995,0.059406374,-0.03169248,0.08857242,-0.02742,0.088813,0.004513059
0.5144995,0.059406374,-0.028484385,0.087137446,-0.024198,0.087299,0.004447937
0.5144995,0.059406374,-0.025286604,0.08573582,-0.020991,0.085822,0.004381785
0.5144995,0.059406374,-0.022101793,0.08436668,-0.017797,0.084381,0.0043191127
0.5144995,0.059406374,-0.01893204,0.08302915,-0.014616,0.082976,0.0043691937
0.5144995,0.059406374,-0.015779112,0.08172226,-0.01145,0.081605,0.0044463687
0.5144995,0.059406374,-0.012644429,0.08044515,-0.008296,0.080269,0.0045245755
0.5144995,0.059406374,-0.009526271,0.07919449,-0.005156,0.078967,0.0045977673
0.5144995,0.059406374,-0.006421525,0.07796691,-0.002029,0.077698,0.004661439
0.5144995,0.059406374,-0.0033299811,0.076762415,0.001085,0.076461,0.0047163945
0.5144995,0.059406374,-0.00025158003,0.0755811,0.004186,0.075256,0.0047626863
0.5144995,0.059406374,0.0028140284,0.0744232,0.007274,0.074083,0.0048001725
0.5144995,0.059406374,0.0058673173,0.07328892,0.01035,0.07294,0.004831601
0.5144995,0.059406374,0.00890848,0.07217857,0.013413,0.071828,0.0048550917
0.5144995,0.059406374,0.011938162,0.07109245,0.016463,0.070746,0.00487129
0.5144995,0.059406374,0.014956668,0.070030935,0.019501,0.069693,0.0048822686
0.5144995,0.059406374,0.017964505,0.06899437,0.022527,0.068669,0.0048878696
0.5144995,0.059406374,0.020962242,0.06798308,0.025541,0.067673,0.0048888437
0.5144995,0.059406374,0.023950238,0.066997394,0.028543,0.066705,0.004885152
0.5144995,0.059406374,0.026928931,0.06603758,0.031533,0.065764,0.0048776455
0.5144995,0.059406374,0.029898774,0.06510389,0.034511,0.06485,0.004866112
0.5144995,0.059406374,0.032860003,0.06419654,0.037478,0.063962,0.004852541
0.5144995,0.059406374,0.035813082,0.06331566,0.040434,0.0631,0.004836574
0.5144995,0.059406374,0.038758203,0.062461354,0.043378,0.062264,0.0048171505
0.5144995,0.059406374,0.041695736,0.061633606,0.046311,0.061452,0.0047968663
0.5144995,0.059406374,0.044625826,0.06083241,0.049233,0.060665,0.0047745854
0.5144995,0.059406374,0.047591045,0.060039192,0.052144,0.059902,0.004690144
0.5144995,0.059406374,0.05054557,0.059273776,0.055044,0.059163,0.004609205
0.5144995,0.059406374,0.0534868,0.0585371,0.057934,0.058447,0.0045372993
0.5144995,0.059406374,0.056414887,0.057828873,0.060814,0.057753,0.0044749863
0.5144995,0.059406374,0.059329543,0.057148814,0.063683,0.057083,0.0044192746
0.5144995,0.059406374,0.062230747,0.056496553,0.066542,0.056434,0.0043738037
0.5144995,0.059406374,0.065118454,0.05587165,0.069391,0.055807,0.0043371953
0.5144995,0.059406374,0.06799249,0.05527365,0.07223,0.055201,0.0043101497
0.5144995,0.059406374,0.070852704,0.054702003,0.07506,0.054616,0.0042933
0.5144995,0.059406374,0.07369894,0.054156147,0.077881,0.054052,0.004286211
0.5144995,0.059406374,0.07653101,0.05363552,0.080692,0.053507,0.0042895116
0.5144995,0.059406374,0.07934876,0.05313946,0.083494,0.052983,0.0043017007
0.5144995,0.059406374,0.082151964,0.05266733,0.086287,0.052478,0.0043243654
0.5144995,0.059406374,0.08494046,0.052218486,0.089072,0.051992,0.0043580197
0.5144995,0.059406374,0.087714,0.051792208,0.091848,0.051525,0.004401207
0.5144995,0.059406374,0.0905038,0.05137415,0.094616,0.051076,0.0044103563
0.5144995,0.059406374,0.09330064,0.05096754,0.097377,0.050645,0.004398901
0.5144995,0.059406374,0.09608758,0.05057895,0.100129,0.050232,0.0043883696
0.5144995,0.059406374,0.09886441,0.05020772,0.102874,0.049837,0.0043803155
0.5144995,0.059406374,0.101630665,0.049853247,0.105612,0.049459,0.0043755844
0.5144995,0.059406374,0.10438624,0.049514838,0.108343,0.049097,0.0043745935
0.5144995,0.059406374,0.10713083,0.049191903,0.111067,0.048753,0.0043750666
0.5144995,0.059406374,0.109864235,0.048883818,0.113785,0.048424,0.00438058
0.5144995,0.059406374,0.11258631,0.04858998,0.116497,0.048112,0.0043886676
0.5144995,0.059406374,0.11529687,0.048309807,0.119203,0.047815,0.0044009387
0.5144995,0.059406374,0.11799601,0.04804274,0.121904,0.047534,0.004416734
0.5144995,0.059406374,0.120683685,0.047788233,0.1246,0.047267,0.004437547
0.5144995,0.059406374,0.12335992,0.0475458,0.127291,0.047016,0.0044608787
0.5144995,0.059406374,0.12602493,0.04731492,0.129979,0.04678,0.004488986
0.5144995,0.059406374,0.12867907,0.047095172,0.132662,0.046558,0.0045201033
0.5144995,0.059406374,0.13132273,0.046886083,0.135343,0.04635,0.004556358
0.5144995,0.059406374,0.1339564,0.04668731,0.13802,0.046156,0.0045948997
0.5144995,0.059406374,0.13658066,0.04649848,0.140696,0.045975,0.0046388246
0.5144995,0.059406374,0.13919641,0.046319313,0.14337,0.045809,0.0046839043
0.5144995,0.059406374,0.1418046,0.046149474,0.146043,0.045655,0.0047328696
0.5144995,0.059406374,0.14440624,0.0459888,0.148716,0.045515,0.004783556
0.5144995,0.059406374,0.1470027,0.045837082,0.151389,0.045387,0.004836388
0.5144995,0.059406374,0.14966346,0.045740068,0.154064,0.045272,0.0048686042
0.5144995,0.059406374,0.15232316,0.045652457,0.156741,0.045169,0.0049012937
0.5144995,0.059406374,0.15498163,0.04557283,0.15942,0.045079,0.0049321987
0.5144995,0.059406374,0.15764073,0.045500983,0.162104,0.045001,0.0049632527
0.5144995,0.059406374,0.1603026,0.04543674,0.164793,0.044935,0.004992146
0.5144995,0.059406374,0.16296932,0.045379985,0.167488,0.04488,0.005018659
0.5144995,0.059406374,0.16564342,0.04533063,0.170191,0.044837,0.005041208
0.5144995,0.059406374,0.16832772,0.045288622,0.172903,0.044806,0.005057905
0.5144995,0.059406374,0.1710249,0.045253962,0.175626,0.044786,0.0050690547
0.5144995,0.059406374,0.17373846,0.04522667,0.178361,0.044776,0.0050732046
0.5144995,0.059406374,0.17647186,0.045206815,0.181111,0.044778,0.0050679483
0.5144995,0.059406374,0.17922883,0.04519451,0.183877,0.044791,0.0050516874
0.5144995,0.059406374,0.18201344,0.0451899,0.186661,0.044815,0.005022466
0.5144995,0.059406374,0.18482985,0.045193203,0.189468,0.044849,0.0049823523
0.5144995,0.059406374,0.187683,0.045204613,0.192298,0.044895,0.0049246065
0.5144995,0.059406374,0.19057734,0.04522446,0.195157,0.04495,0.004854124
0.5144995,0.059406374,0.1935183,0.045253012,0.198047,0.045016,0.0047657155
0.5144995,0.059406374,0.19651107,0.04529065,0.200972,0.045093,0.00465858
0.5144995,0.059406374,0.19956145,0.045337725,0.203938,0.04518,0.0045342855
0.5144995,0.059406374,0.2026753,0.04539467,0.206949,0.045278,0.0043903664
0.5144995,0.059406374,0.20585854,0.045461953,0.210012,0.045386,0.0042294115
0.5144995,0.059406374,0.20911752,0.04554001,0.213133,0.045504,0.004051499
0.5144995,0.059406374,0.21245855,0.045629386,0.216321,0.045634,0.0038670711
0.5144995,0.059406374,0.21588792,0.045730587,0.219585,0.045774,0.003740497
0.5144995,0.059406374,0.2194127,0.045844123,0.222935,0.045925,0.0036031827
0.5144995,0.059406374,0.22303903,0.045970578,0.226383,0.046086,0.0034593903
0.5144995,0.059406374,0.2267737,0.046110477,0.229943,0.04626,0.003318835
0.5144995,0.059406374,0.2306231,0.046264373,0.233633,0.046445,0.0031905286
0.5144995,0.059406374,0.23459372,0.046432827,0.23747,0.046642,0.0030854568
0.5144995,0.059406374,0.23874635,0.046653282,0.241479,0.046851,0.0029303692
0.5144995,0.059406374,0.24312213,0.046950035,0.245687,0.047073,0.0026878268
0.5144995,0.059406374,0.24764833,0.047270432,0.250126,0.047309,0.0025162436
0.5144995,0.059406374,0.25232962,0.04761479,0.254835,0.047559,0.0025611818
0.5144995,0.059406374,0.25717098,0.04798326,0.259862,0.047824,0.0028502904
0.5144995,0.059406374,0.26217622,0.04837606,0.265263,0.048106,0.0033568367
0.5144995,0.059406374,0.267349,0.048793178,0.27111,0.048406,0.0041481704
0.5144995,0.059406374,0.27269232,0.049234636,0.277491,0.048725,0.005308315
0.5144995,0.059406374,0.27923033,0.04960142,0.284513,0.049065,0.0058190897
0.5144995,0.059406374,0.2898609,0.049766928,0.292315,0.049429,0.0027920306
0.5144995,0.059406374,0.30075574,0.0499627,0.301072,0.04982,0.00045896322
0.5144995,0.059406374,0.31190714,0.0501888,0.311007,0.050242,0.0009533502
0.5144995,0.059406374,0.3233063,0.050445218,0.322411,0.050699,0.0011490732
0.5144995,0.059406374,0.33494413,0.050731815,0.335668,0.051197,0.0011890531
0.5144995,0.059406374,0.34681082,0.051048376,0.351283,0.051744,0.0051678196
0.5144995,0.059406374,0.35889667,0.051394626,0.369932,0.052349,0.011989698
0.5144995,0.059406374,0.3869547,0.052534036,0.39252,0.053026,0.0060572773
0.5144995,0.059406374,0.4168098,0.053779736,0.420258,0.05379,0.0034584515
0.5144995,0.059406374,0.44716194,0.054949313,0.454731,0.054664,0.007854357
0.5144995,0.059406374,0.47750247,0.055943884,0.497908,0.055676,0.020673417
0.5144995,0.059406374,0.55097395,0.057982758,0.551932,0.056862,0.0020787828
0.5144995,0.059406374,0.62859315,0.06014033,0.618351,0.058265,0.012117494
0.5144995,0.059406374,0.7032819,0.06231335,0.696355,0.059932,0.009308245
0.5144995,0.059406374,0.7759289,0.06446271,0.78031,0.061895,0.0069487654
0.5144995,0.059406374,0.84664476,0.066583484,0.859243,0.064156,0.015025698
0.5144995,0.059406374,0.91544324,0.06867534,0.921785,0.066668,0.008349098
0.5144995,0.059406374,0.9698549,0.07087311,0.963257,0.069351,0.008119985
0.5144995,0.059406374,0.9753515,0.07382819,0.986596,0.072121,0.012951665
0.5144995,0.059406374,0.9794477,0.076743096,0.997689,0.074917,0.020067379
0.5144995,0.059406374,0.9821841,0.07961798,1.00159,0.077698,0.021325879
0.5144995,0.059406374,0.9836027,0.08245296,1.001563,0.080442,0.019971214
0.5144995,0.059406374,0.9837497,0.085248455,0.99946,0.083138,0.017820753
0.5144995,0.059406374,0.9826701,0.08800496,0.996268,0.085781,0.015821807
0.5144995,0.059406374,0.9804117,0.090723,0.992505,0.088368,0.014448307
0.5144995,0.059406374,0.9770224,0.09340345,0.988438,0.090899,0.013920054
0.5144995,0.059406374,0.97255224,0.096047,0.984205,0.093373,0.014326766
0.5144995,0.059406374,0.96705174,0.09865404,0.979881,0.095791,0.015692286
0.5144995,0.059406374,0.9612933,0.10119402,0.975502,0.098153,0.017249748
0.5144995,0.059406374,0.9595869,0.10348286,0.97109,0.100459,0.014526956
0.5144995,0.059406374,0.9569935,0.10573852,0.966654,0.102712,0.012687005
0.5144995,0.059406374,0.9535651,0.10796216,0.9622,0.104911,0.011686027
0.5144995,0.059406374,0.9493477,0.11015503,0.957729,0.107058,0.011478335
0.5144995,0.059406374,0.94439054,0.11231835,0.953243,0.109153,0.012017831
0.5144995,0.059406374,0.9387416,0.11445367,0.948741,0.111197,0.013256066
0.5144995,0.059406374,0.9324473,0.1165622,0.944223,0.11319,0.015147872
0.5144995,0.059406374,0.92805755,0.11853859,0.939687,0.115133,0.015035048
0.5144995,0.059406374,0.92644566,0.12034908,0.935131,0.117028,0.012006432
0.5144995,0.059406374,0.92433846,0.12212914,0.930555,0.118875,0.009470671
0.5144995,0.059406374,0.9217938,0.12379773,0.925955,0.120674,0.0072849095
0.5144995,0.059406374,0.91883534,0.12544471,0.921331,0.122426,0.0055143535
0.5144995,0.059406374,0.9155008,0.12707157,0.916678,0.124131,0.0041177645
0.5144995,0.059406374,0.9118284,0.12867996,0.911997,0.125792,0.0030565858
0.5144995,0.059406374,0.9078531,0.13027124,0.907282,0.127407,0.0034353733
0.5144995,0.059406374,0.9036095,0.13184676,0.902532,0.128978,0.0039462894
0.5144995,0.059406374,0.8991291,0.13340807,0.897743,0.130504,0.0042901784
0.567984,0.0982528,0.5774616,0.0991807,0.567984,0.098253,0.010405317
0.567984,0.0982528,0.5993887,0.09846179,0.592991,0.098991,0.0069269314
0.567984,0.0982528,0.6265825,0.098094575,0.622788,0.099825,0.0055249184
0.567984,0.0982528,0.6688974,0.098790966,0.657463,0.100773,0.0134164095
0.567984,0.0982528,0.7168727,0.10008378,0.696428,0.101852,0.022212908
0.567984,0.0982528,0.7579759,0.10221772,0.738124,0.103074,0.020708144
0.567984,0.0982528,0.79280984,0.104601525,0.77999,0.104444,0.012977354
0.567984,0.0982528,0.8222299,0.10684933,0.818917,0.105953,0.0042092726
0.567984,0.0982528,0.85650474,0.10783775,0.852156,0.107584,0.0046025068
0.567984,0.0982528,0.8878698,0.10927015,0.87815,0.109308,0.009757638
0.567984,0.0982528,0.9137154,0.11118361,0.896785,0.111095,0.017019019
0.567984,0.0982528,0.91913825,0.11275949,0.908992,0.112916,0.010302767
0.567984,0.0982528,0.92275065,0.114383586,0.916143,0.114746,0.006970063
0.567984,0.0982528,0.9248323,0.1160315,0.919585,0.116569,0.0057847947
0.567984,0.0982528,0.9255791,0.11769401,0.920425,0.118371,0.005831063
0.567984,0.0982528,0.9246448,0.11947903,0.919481,0.120145,0.0058298185
0.567984,0.0982528,0.9223818,0.1212508,0.91733,0.121884,0.005684994
0.567984,0.0982528,0.91911656,0.12301509,0.914361,0.123586,0.005326465
0.567984,0.0982528,0.91535324,0.124730855,0.910835,0.125248,0.0050353557
0.567984,0.0982528,0.91120636,0.12639722,0.906923,0.126869,0.0047551394
0.567984,0.0982528,0.9067649,0.12801507,0.902737,0.128448,0.0044608265
0.567984,0.0982528,0.9020975,0.12958632,0.89835,0.129984,0.004145205
0.567984,0.0982528,0.8972543,0.13111365,0.893811,0.131479,0.0038086474
0.567984,0.0982528,0.89227635,0.13259909,0.88915,0.132932,0.003459245
0.567984,0.0982528,0.8872022,0.1340445,0.884386,0.134343,0.0031147003
0.567984,0.0982528,0.8820986,0.13544947,0.879531,0.135712,0.002830118
0.567984,0.0982528,0.8769766,0.13681716,0.87459,0.137041,0.0026104748
0.567984,0.0982528,0.8718366,0.1381506,0.869566,0.138328,0.0024479777
0.567984,0.0982528,0.86667025,0.13945132,0.864459,0.139575,0.0023349524
0.567984,0.0982528,0.86146706,0.14072013,0.859265,0.140781,0.0022629052
0.567984,0.0982528,0.85621387,0.14195794,0.85398,0.141948,0.002243802
0.567984,0.0982528,0.8509899,0.14300966,0.848598,0.143075,0.0024572164
0.567984,0.0982528,0.8455629,0.14383842,0.84311,0.144162,0.002776429
0.567984,0.0982528,0.83999485,0.14462847,0.837507,0.14521,0.003069371
0.567984,0.0982528,0.83426535,0.1453806,0.831777,0.14622,0.003327772
0.567984,0.0982528,0.8283544,0.14609501,0.825909,0.14719,0.0035403967
0.567984,0.0982528,0.8222397,0.14677149,0.819885,0.148121,0.0037041903
0.567984,0.0982528,0.8159004,0.14740954,0.81369,0.149013,0.003813833
0.567984,0.0982528,0.80939454,0.14806214,0.807302,0.149866,0.0038964003
0.567984,0.0982528,0.80275303,0.1487633,0.800696,0.150679,0.003972724
0.567984,0.0982528,0.7958444,0.14942612,0.793845,0.151453,0.004026264
0.567984,0.0982528,0.7884219,0.15010306,0.786715,0.152187,0.0037909
0.567984,0.0982528,0.78032535,0.1508157,0.779265,0.152881,0.0031256676
0.567984,0.0982528,0.771746,0.15152496,0.771448,0.153533,0.0023059994
0.567984,0.0982528,0.76234704,0.15229419,0.763204,0.154143,0.0027057528
